Stock #,VIN,Year,Make,Model,Odometer,Certified,Photo Count,Color,Interior,Price,"AutoTrader.com
SRP","AutoTrader.com
VDP",MMR Wholesale,KBB Lending,Age,timestamp
JU248067C3,55SWF4KB9JU248067,2018,Mercedes-Benz,C-Class,26271.0,No,25,Iridium Silver Metallic,Black w/MB-Tex Upholstery,33880.0,72.0,0.0,31400,34435,12,2021-09-26 05:02:16
G0101640T,JM1NDAD70G0101640,2016,Mazda,Miata,33466.0,No,16,Jet Black Mica,Black w/Red Stitching w/Cloth Upholstery,25785.0,506.0,7.0,22500,25754,13,2021-09-26 05:02:16
HF130128T,WDDPK6GA4HF130128,2017,Mercedes-Benz,SLC,8740.0,No,20,Black,Black w/Red Stitching w/Nappa/DINAMICA Leather Upholstery,51820.0,512.0,17.0,44800,46620,13,2021-09-26 05:02:16
JK317380C3,WMEFJ9BA7JK317380,2018,smart,Fortwo electric drive,7959.0,No,21,Cool Silver Metallic,Black w/Upholstery Fabric,14895.0,1604.0,23.0,11400,11251,13,2021-09-26 05:02:16
KF557810C3,WDC0G4KB7KF557810,2019,Mercedes-Benz,GLC,7719.0,No,18,Polar White,Black w/MB-Tex Upholstery,41865.0,195.0,18.0,40800,43961,13,2021-09-26 05:02:16
LA753540C3,WDDZF8DB8LA753540,2020,Mercedes-Benz,E-Class,1934.0,No,25,Black,Black w/MB-Tex Upholstery,59845.0,272.0,7.0,51000,50225,13,2021-09-26 05:02:16
JV064239C3,WDC0G4KB1JV064239,2018,Mercedes-Benz,GLC,36012.0,No,25,Iridium Silver Metallic,Black w/MB-Tex Upholstery,36865.0,98.0,5.0,34100,35798,13,2021-09-26 05:02:16
AF457447T,WDCGG8HB2AF457447,2010,Mercedes-Benz,GLK,115221.0,No,25,Iridium Silver Metallic,Black w/MB Tex Upholstery,13845.0,373.0,8.0,8925,10620,14,2021-09-26 05:02:16
K0614995T,JM3KFBDM4K0614995,2019,Mazda,CX-5,12162.0,No,7,Snowflake White Pearl Mica,Black Leather,31885.0,155.0,2.0,29600,32518,14,2021-09-26 05:02:16
FC815808T,1C4RJEAG6FC815808,2015,Jeep,Grand Cherokee,66219.0,No,5,Bright White Clearcoat,Black,23845.0,203.0,24.0,20000,22461,14,2021-09-26 05:02:16
EFC43310T,1FTFW1ET3EFC43310,2014,Ford,F-150,141855.0,No,11,Oxford White,Steel Gray w/Leather-Trimmed 40/20/40 Front Seat,21865.0,1210.0,14.0,16300,16907,15,2021-09-26 05:02:16
JB017543T,5FPYK3F74JB017543,2018,Honda,Ridgeline,13323.0,No,24,,Leather,39845.0,528.0,6.0,40200,41522,15,2021-09-26 05:02:16
JW109414T,1C4HJXFG6JW109414,2018,Jeep,Wrangler,22833.0,No,10,billet silver metallic clearcoat,black Cloth,51825.0,243.0,3.0,48100,50759,15,2021-09-26 05:02:16
CFA77897T,1FTFW1ET1CFA77897,2012,Ford,F-150,136336.0,No,0,White Platinum Metallic Tri-Coat,Black w/Unique Leather Bucket Seats,24805.0,351.0,4.0,13550,19634,16,2021-09-26 05:02:16
CF032765T,WDDPK5HA2CF032765,2012,Mercedes-Benz,SLK,42799.0,No,21,Steel Gray Metallic,Leather,29610.0,830.0,8.0,23400,25407,16,2021-09-26 05:02:16
GG251308T,3GCUKSEC9GG251308,2016,Chevrolet,Silverado 1500,135903.0,No,24,Black,Jet Black Leather,33260.0,316.0,8.0,25100,26841,16,2021-09-26 05:02:16
JN515315P,WDDSJ4GB3JN515315,2018,Mercedes-Benz,CLA,19983.0,Yes,25,Lunar Blue Metallic,Black w/MB-TEX w/DINAMICA Inserts,30930.0,593.0,4.0,30300,33547,16,2021-09-26 05:02:16
JG195413T,3C6RR6LT7JG195413,2018,Ram,1500,38526.0,No,5,Bright White Clearcoat,Diesel Gray/Black Cloth,35120.0,39.0,0.0,30000,35464,16,2021-09-26 05:02:16
JF710918P,WDDWK4KB0JF710918,2018,Mercedes-Benz,C-Class,5988.0,No,22,Polar White,Black w/MB-Tex Upholstery,53805.0,454.0,3.0,47800,52444,16,2021-09-26 05:02:16
F9600100T,JF1ZCAC17F9600100,2015,Subaru,BRZ,51650.0,No,21,Crystal Black Silica,Black Leather,22860.0,539.0,17.0,16750,22081,17,2021-09-26 05:02:16
LU519407T,4T1G31AK9LU519407,2020,Toyota,Camry Hybrid,8975.0,No,25,Predawn Gray Mica,Cloth,30935.0,350.0,11.0,28800,31685,17,2021-09-26 05:02:16
KZ200217T,1GKKNRLA7KZ200217,2019,GMC,Acadia,42468.0,No,27,Smokey Quartz Metallic,Jet Black Cloth,29910.0,232.0,7.0,28100,30280,17,2021-09-26 05:02:16
GF013008T,WDC0G4KB9GF013008,2016,Mercedes-Benz,GLC,45000.0,No,25,designo Cardinal Red Metallic,Black w/MB-Tex Upholstery,29850.0,229.0,5.0,27200,29598,18,2021-09-26 05:02:16
LF752911C3,WDC0G8EB7LF752911,2020,Mercedes-Benz,GLC,1661.0,No,25,Polar White,Silk Beige/Black MB-Tex w/MB-Tex Upholstery,48410.0,248.0,3.0,51300,48439,18,2021-09-26 05:02:16
JB149002C3,4JGDA5HB8JB149002,2018,Mercedes-Benz,GLE,34770.0,No,25,Lunar Blue Metallic,Espresso Brown w/MB-Tex Leatherette Seat Trim,44700.0,228.0,3.0,40400,42531,18,2021-09-26 05:02:16
DW103357T,2T3RFREV6DW103357,2013,Toyota,RAV4,98655.0,No,25,Magnetic Gray,Black w/SofTex Seat Trim,17755.0,510.0,7.0,13800,15730,19,2021-09-26 05:02:16
HA241737C3,WDDZF4KB5HA241737,2017,Mercedes-Benz,E-Class,28725.0,No,25,Obsidian Black Metallic,Nut Brown / Black w/MB-Tex Upholstery,37840.0,318.0,4.0,33800,37415,19,2021-09-26 05:02:16
LF755613C3,WDC0G8EB3LF755613,2020,Mercedes-Benz,GLC,9498.0,No,25,Polar White,,47780.0,177.0,0.0,48600,46241,19,2021-09-26 05:02:16
JV016623T,WDC0G4KB4JV016623,2018,Mercedes-Benz,GLC,21176.0,No,25,Selenite Gray Metallic,,37280.0,150.0,3.0,36500,37782,19,2021-09-26 05:02:16
L1469271T,YV4102RK6L1469271,2020,Volvo,XC60,10274.0,No,25,Onyx Black Metallic,Leather,42795.0,380.0,14.0,40800,41785,20,2021-09-26 05:02:16
K3579900T,WD4PG2EE0K3579900,2019,Mercedes-Benz,Metris,35065.0,No,0,Arctic White,Black w/Leatherette Seat Trim,44673.0,448.0,14.0,-,32018,21,2021-09-26 05:02:16
GW484555T,2T3BFREVXGW484555,2016,Toyota,RAV4,86152.0,No,25,Barcelona Red Metallic,Black w/Fabric Seat Trim,22640.0,407.0,12.0,17500,19414,22,2021-09-26 05:02:16
74409114T,4S4WX85D074409114,2007,Subaru,B9 Tribeca,133627.0,No,5,Sxv,Gray Leather,5885.0,427.0,15.0,-,4530,22,2021-09-26 05:02:16
CA090255T,WA1LFAFPXCA090255,2012,Audi,Q5,113905.0,No,25,Monsoon Gray Metallic,Leather,15430.0,355.0,3.0,9525,11672,23,2021-09-26 05:02:16
JB004437T,4JGDA7FB0JB004437,2018,Mercedes-Benz,GLE,17420.0,No,24,Obsidian Black Metallic,Espresso Brown/Black w/Exclusive Nappa Leather Upholstery,70470.0,2351.0,103.0,70500,74297,23,2021-09-26 05:02:16
HA165979T,WDDZF4KBXHA165979,2017,Mercedes-Benz,E-Class,83229.0,No,21,Black,Macchiato Beige/Espresso w/MB-Tex Upholstery,31835.0,342.0,6.0,27300,27923,23,2021-09-26 05:02:16
FA557193T,4JGDF6EE6FA557193,2015,Mercedes-Benz,GL-Class,57898.0,No,23,Steel Gray Metallic,Black w/MB-Tex Upholstery,32845.0,991.0,43.0,27100,29791,23,2021-09-26 05:02:16
D2453714T,YV4902DZ7D2453714,2013,Volvo,XC60,131675.0,No,25,Blue,Sandstone Beige w/Leather Seating Surfaces,14755.0,1080.0,21.0,7050,11169,24,2021-09-26 05:02:16
HA194259T,WDDLJ9BB9HA194259,2017,Mercedes-Benz,CLS,52702.0,No,20,Gray,Black w/Leather Upholstery,46865.0,881.0,33.0,41200,44708,24,2021-09-26 05:02:16
D5625765T,JTDKN3DUXD5625765,2013,Toyota,Prius,114394.0,No,20,Super White,Dark Gray w/Fabric Seat Trim,13440.0,686.0,27.0,7750,10418,24,2021-09-26 05:02:16
AA283914T,WDDNG7GB8AA283914,2010,Mercedes-Benz,S-Class,80929.0,No,8,Iridium Silver Metallic,Leather,29820.0,2826.0,117.0,-,20158,25,2021-09-26 05:02:16
FA503766T,4JGDA5HB7FA503766,2015,Mercedes-Benz,M-Class,67969.0,No,25,Black,Black w/MB-Tex Leatherette Seat Trim,27615.0,500.0,10.0,23600,25846,25,2021-09-26 05:02:16
JA478011T,WDDZF6GB1JA478011,2018,Mercedes-Benz,E-Class,30149.0,No,0,Lunar Blue Metallic,Nut Brown / Black w/MB-Tex Upholstery,46865.0,621.0,3.0,38000,44544,25,2021-09-26 05:02:16
KC823102T,5N1AT2MV9KC823102,2019,Nissan,Rogue,57801.0,No,25,Brilliant Silver Metallic,Charcoal Leather,26580.0,161.0,0.0,23800,25954,25,2021-09-26 05:02:16
MF880267T,W1N0G8EBXMF880267,2021,Mercedes-Benz,GLC,3746.0,No,18,Black,Black w/MB-Tex Upholstery,46935.0,312.0,7.0,51400,48009,25,2021-09-26 05:02:16
4M409845T,3VWCK31C24M409845,2004,Volkswagen,Beetle,92007.0,No,5,Sundown Orange,Black w/Leatherette Seat Trim,5955.0,1837.0,74.0,1525,2745,26,2021-09-26 05:02:16
9VE86520T,WBAUL73589VE86520,2009,BMW,1 Series,61296.0,No,15,Space Gray Metallic,Black Leather,14695.0,4373.0,102.0,7225,11935,26,2021-09-26 05:02:16
EL009059T,5J8TB4H52EL009059,2014,Acura,RDX,62923.0,No,25,Black,Leather,21570.0,529.0,10.0,17750,20729,26,2021-09-26 05:02:16
KB205069T,4JGDA5GBXKB205069,2019,Mercedes-Benz,GLE,24603.0,No,25,Lunar Blue Metallic,Espresso Brown w/MB-Tex Leatherette Seat Trim,48640.0,785.0,27.0,45300,47800,26,2021-09-26 05:02:16
KN704980T,WDDSJ4EB2KN704980,2019,Mercedes-Benz,CLA,13603.0,Yes,25,Lunar Blue Metallic,,32740.0,264.0,3.0,30300,32539,26,2021-09-26 05:02:16
JN564798PP,WDDSJ5CB3JN564798,2018,Mercedes-Benz,CLA,16590.0,No,25,Mountain Gray Metallic,Black w/Red Stitching w/Leather Upholstery,48645.0,2103.0,59.0,42800,50228,26,2021-09-26 05:02:16
L3753660,W1WV0FEY4L3753660,2020,Mercedes-Benz,Metris,10000.0,No,0,Obsidian Black Metallic,black,56000.0,742.0,2.0,37200,34606,27,2021-09-26 05:02:16
JU270084C3,55SWF6EBXJU270084,2018,Mercedes-Benz,C-Class,18142.0,No,22,Polar White,Black w/Red Stitching w/Leather Upholstery,48435.0,1051.0,21.0,45200,46945,27,2021-09-26 05:02:16
JB076375C3,4JGDA5JB7JB076375,2018,Mercedes-Benz,GLE,42945.0,No,25,Selenite Gray Metallic,Espresso Brown w/MB-Tex Leatherette Seat Trim,46110.0,270.0,1.0,36100,38589,27,2021-09-26 05:02:16
LU030682C3,W1NTG4GB6LU030682,2020,Mercedes-Benz,GLA,7305.0,No,24,Polar White,Sahara Beige w/MB-Tex Upholstery,39715.0,327.0,5.0,36200,36231,27,2021-09-26 05:02:16
L3756715,W1WV0FEY7L3756715,2020,Mercedes-Benz,Metris,5.0,No,0,Obsidian Black Metallic,black,56000.0,1188.0,0.0,38700,35184,27,2021-09-26 05:02:16
L3761039,W1WV0FEY7L3761039,2020,Mercedes-Benz,Metris,5.0,No,29,Obsidian Black Metallic,black,79999.0,1388.0,1.0,38700,35184,27,2021-09-26 05:02:16
L3757942,W1WV0FEY1L3757942,2020,Mercedes-Benz,Metris,5.0,No,0,Obsidian Black Metallic,black,56000.0,1210.0,1.0,38700,35184,27,2021-09-26 05:02:16
L3760486,W1WV0FEY5L3760486,2020,Mercedes-Benz,Metris,5.0,No,0,Obsidian Black Metallic,black,56000.0,1198.0,0.0,38700,35184,27,2021-09-26 05:02:16
L3755351,W1WV0FEY1L3755351,2020,Mercedes-Benz,Metris,5.0,No,29,Obsidian Black Metallic,black,79999.0,1392.0,3.0,38700,35184,27,2021-09-26 05:02:16
L3751674,W1WV0FEY5L3751674,2020,Mercedes-Benz,Metris,65.0,No,29,Obsidian Black Metallic,black,79999.0,1544.0,19.0,38700,35184,27,2021-09-26 05:02:16
L3750852,W1WV0FEY9L3750852,2020,Mercedes-Benz,Metris,5.0,No,29,Obsidian Black Metallic,black,79999.0,1375.0,7.0,38700,35184,27,2021-09-26 05:02:16
L3754160,W1WV0FEY0L3754160,2020,Mercedes-Benz,Metris,5.0,No,11,Obsidian Black Metallic,black,56000.0,1668.0,37.0,38700,35184,27,2021-09-26 05:02:16
L3750781,W1WV0FEY1L3750781,2020,Mercedes-Benz,Metris,113.0,No,29,Obsidian Black Metallic,black,79999.0,1548.0,4.0,38600,35184,27,2021-09-26 05:02:16
L3757495,W1WV0FEY2L3757495,2020,Mercedes-Benz,Metris,5.0,No,20,Obsidian Black Metallic,black,56000.0,1502.0,45.0,38700,35184,27,2021-09-26 05:02:16
L3759707,W1WV0FEY1L3759707,2020,Mercedes-Benz,Metris,5.0,No,29,Obsidian Black Metallic,black,56000.0,1451.0,19.0,38700,35184,27,2021-09-26 05:02:16
L3758055,W1WV0FEY1L3758055,2020,Mercedes-Benz,Metris,5.0,No,0,Obsidian Black Metallic,black,56000.0,1342.0,0.0,38700,35184,27,2021-09-26 05:02:16
L3754724,W1WV0FEY9L3754724,2020,Mercedes-Benz,Metris,5.0,No,29,Obsidian Black Metallic,black,79999.0,1381.0,2.0,38700,35184,27,2021-09-26 05:02:16
L3759169,W1WV0FEYXL3759169,2020,Mercedes-Benz,Metris,5.0,No,11,Obsidian Black Metallic,black,56000.0,1454.0,10.0,38700,35184,27,2021-09-26 05:02:16
L3758497,W1WV0FEY0L3758497,2020,Mercedes-Benz,Metris,3582.0,No,0,Obsidian Black Metallic,black,56000.0,761.0,2.0,38100,35184,27,2021-09-26 05:02:16
HJ016796C3,WDDVP9AB0HJ016796,2017,Mercedes-Benz,B-Class,24122.0,No,20,Polar Silver Metallic,Crystal Gray w/MB-Tex Upholstery,21760.0,3053.0,131.0,14950,16955,27,2021-09-26 05:02:16
FA508661T,4JGDA5HB7FA508661,2015,Mercedes-Benz,M-Class,63232.0,No,22,Black,Almond Beige/Mocha w/MB-Tex Leatherette Seat Trim,27640.0,509.0,8.0,24100,26019,28,2021-09-26 05:02:16
HA049636T,WDDZF4KB3HA049636,2017,Mercedes-Benz,E-Class,38464.0,No,25,Iridium Silver Metallic,Black w/MB-Tex Upholstery,34365.0,676.0,19.0,32600,34345,29,2021-09-26 05:02:16
L3201533T,4S4BTAAC1L3201533,2020,Subaru,Outback,17331.0,No,25,Ice Silver Metallic,slate black Cloth,28625.0,750.0,10.0,27300,31026,29,2021-09-26 05:02:16
KU292168P,55SWF8EB9KU292168,2019,Mercedes-Benz,C-Class,15142.0,No,0,Selenite Gray Metallic,,39920.0,166.0,0.0,36800,39769,29,2021-09-26 05:02:16
HL573487T,1C4BJWEG0HL573487,2017,Jeep,Wrangler,35078.0,No,22,Black Clearcoat,Black Cloth,38545.0,304.0,14.0,37400,38047,29,2021-09-26 05:02:16
GR255903T,1GYS4CKJ4GR255903,2016,Cadillac,Escalade,21560.0,No,27,Black Raven,Kona Brown With Jet Black Accents Leather,60185.0,775.0,69.0,55100,59482,30,2021-09-26 05:02:16
HA316026C3,WDDUG8FB7HA316026,2017,Mercedes-Benz,S-Class,37863.0,No,21,Iridium Silver Metallic,Black w/Leather Upholstery,60565.0,1261.0,4.0,52700,55771,30,2021-09-26 05:02:16
JU236240C3,55SWF4KB3JU236240,2018,Mercedes-Benz,C-Class,15262.0,No,25,Black,Black w/MB-Tex Upholstery,34405.0,383.0,21.0,33000,35156,30,2021-09-26 05:02:16
JV086254C3,WDC0G4JB6JV086254,2018,Mercedes-Benz,GLC,29032.0,No,25,Polar White,Silk Beige/Black w/MB-Tex Upholstery,36375.0,307.0,5.0,32700,33406,30,2021-09-26 05:02:16
JB110430C3,4JGDF6EE2JB110430,2018,Mercedes-Benz,GLS,20459.0,No,27,Selenite Gray,Black w/MB-Tex Upholstery,62545.0,808.0,27.0,55300,56949,30,2021-09-26 05:02:16
LW006032C3,WDC4M4HBXLW006032,2020,Mercedes-Benz,GLB,11187.0,No,25,Cosmos Black Metallic,Black w/MB-Tex Upholstery,44530.0,180.0,1.0,44000,44311,30,2021-09-26 05:02:16
LW038391C3,WDD3G4EB7LW038391,2020,Mercedes-Benz,A-Class,14256.0,No,25,Digital White Metallic,Macchiato Beige w/MB-Tex Upholstery,36440.0,395.0,5.0,34500,35386,30,2021-09-26 05:02:16
JF067307C3,WDD1J6FB5JF067307,2018,Mercedes-Benz,E-Class,25274.0,No,22,Black,Black w/Nappa Leather Upholstery,49480.0,1046.0,21.0,44300,45779,30,2021-09-26 05:02:16
D0A11834T,5UXWX9C52D0A11834,2013,BMW,X3,103700.0,No,20,Jet Black,Oyster Leather,13545.0,792.0,18.0,9550,10987,31,2021-09-26 05:02:16
F0P01236T,5UXKR0C58F0P01236,2015,BMW,X5,45778.0,No,25,Brown Metallic,Canberra Beige Leather,29260.0,1294.0,75.0,26000,28381,31,2021-09-26 05:02:16
FVZ93918T,WBAVM1C59FVZ93918,2015,BMW,X1,50877.0,No,25,Le Mans Blue Metallic,Sand Beige Leather,19180.0,676.0,26.0,15200,16795,31,2021-09-26 05:02:16
JA436786C3,WDDZF4JB8JA436786,2018,Mercedes-Benz,E-Class,28265.0,No,23,Diamond Silver Metallic,Macchiato Beige / Black w/MB-Tex Upholstery,41300.0,406.0,14.0,38100,39743,31,2021-09-26 05:02:16
JA440146C3,WDDZF6GBXJA440146,2018,Mercedes-Benz,E-Class,31325.0,No,25,Selenite Gray Metallic,Black w/MB-Tex Upholstery,45685.0,665.0,27.0,37800,42279,31,2021-09-26 05:02:16
LA848630C3,W1KZF8DB2LA848630,2020,Mercedes-Benz,E-Class,15800.0,No,25,Black,Macchiato Beige/Black w/MB-Tex Upholstery,53725.0,682.0,4.0,46500,47153,31,2021-09-26 05:02:16
LJ688300C3,WDCTG4EB4LJ688300,2020,Mercedes-Benz,GLA,7833.0,No,25,Polar White,Black w/MB-Tex Upholstery,38325.0,194.0,4.0,34900,34848,31,2021-09-26 05:02:16
LA176516C3,4JGFB4JB5LA176516,2020,Mercedes-Benz,GLE,16120.0,No,21,Black,Macchiato/Magmagray w/MB-Tex Leatherette Seat Trim,60225.0,1450.0,12.0,57000,58405,31,2021-09-26 05:02:16
FNT02402T,WBA3B1G56FNT02402,2015,BMW,3 Series,59060.0,No,22,Silver Metallic,Venetian Beige,18530.0,2468.0,73.0,14750,17054,32,2021-09-26 05:02:16
JC503092T,1C4RJFBG0JC503092,2018,Jeep,Grand Cherokee,17443.0,No,23,Diamond Black Crystal Pearlcoat,Black Leather,35525.0,511.0,20.0,34100,35937,32,2021-09-26 05:02:16
JA472815P,WDC0G6EB0JF472815,2018,Mercedes-Benz,GLC,19911.0,No,4,Polar White,Black w/Red Stitching w/Leather Upholstery or Leather Upholstery,51230.0,1024.0,33.0,45500,50942,32,2021-09-26 05:02:16
FR685946T,1GKS2CKJ4FR685946,2015,GMC,Yukon,66394.0,No,21,Summit White,Jet Black Leather,45780.0,513.0,18.0,38800,44108,32,2021-09-26 05:02:16
ER386766T,2C4RC1BG7ER386766,2014,Chrysler,Town & Country,60093.0,No,21,Maximum Steel Metallic Clearcoat,Black/Light Graystone Leather,15175.0,1967.0,39.0,9250,15385,33,2021-09-26 05:02:16
FA172811T,1HGCR2F86FA172811,2015,Honda,Accord,59507.0,No,25,White,Leather,19360.0,1357.0,13.0,16400,19258,33,2021-09-26 05:02:16
KF632454P,WDC0G4KB3KF632454,2019,Mercedes-Benz,GLC,12504.0,No,16,Polar White,Black w/MB-Tex Upholstery,40185.0,590.0,23.0,39800,42615,33,2021-09-26 05:02:16
JM174683U,3TMCZ5ANXJM174683,2018,Toyota,Tacoma,39964.0,No,25,Midnight Black Metallic,Black Pkg/Gun Metal w/Leather Seat Trim,39280.0,405.0,19.0,32000,40445,34,2021-09-26 05:02:16
EC517307T,5N1AL0MM9EC517307,2014,INFINITI,QX60,70870.0,No,22,Midnight Garnet,Graphite Leather,21975.0,678.0,21.0,16900,19820,35,2021-09-26 05:02:16
KA494683T,WDDZF4KB2KA494683,2019,Mercedes-Benz,E-Class,15814.0,No,22,Black,Black w/MB-Tex Upholstery,50770.0,430.0,10.0,42800,47302,35,2021-09-26 05:02:16
EC101190T,1C4RJFBG9EC101190,2014,Jeep,Grand Cherokee,116672.0,No,25,Deep Cherry Red Crystal Pearlcoat,Black/Lt Frost Beige Leather,18870.0,885.0,6.0,15250,17809,35,2021-09-26 05:02:16
EA411990T,4JGDA5HB3EA411990,2014,Mercedes-Benz,M-Class,70885.0,No,21,Black,Black w/MB-Tex Leatherette Seat Trim,23105.0,1124.0,27.0,21000,22909,36,2021-09-26 05:02:16
LSA54152T,WP0AB2Y11LSA54152,2020,Porsche,Taycan,6859.0,No,34,Carrara White Metallic,Leather,134310.0,3036.0,186.0,114000,127546,36,2021-09-26 05:02:16
G0197743T,1G6AX5SS7G0197743,2016,Cadillac,CTS,92243.0,No,21,Crystal White Tricoat,Jet Black With Jet Black Accents Leather,23220.0,1464.0,25.0,19900,20182,36,2021-09-26 05:02:16
FK203204T,WBA3C3C50FK203204,2015,BMW,3 Series,42460.0,No,17,Mineral Grey Metallic,Black,19880.0,1004.0,39.0,15750,18587,36,2021-09-26 05:02:16
GP233395P,WDAPF4CC8GP233395,2016,Mercedes-Benz,Sprinter 3500,7582.0,No,20,Brilliant Silver Metallic,Black w/Leatherette Seat Trim,129900.0,5010.0,183.0,68100,54575,37,2021-09-26 05:02:16
HA108563P,WDDZF4KB2HA108563,2017,Mercedes-Benz,E-Class,52790.0,No,20,Black,Black w/MB-Tex Upholstery,33665.0,596.0,17.0,30900,32577,37,2021-09-26 05:02:16
LCE42275T,WBAGV4C03LCE42275,2020,BMW,8 Series,809.0,No,13,White Metallic,Tartufo/Black Leather,84900.0,1617.0,39.0,-,83731,37,2021-09-26 05:02:16
HN430542P,WDDSJ4GB2HN430542,2017,Mercedes-Benz,CLA,36638.0,No,18,Cirrus White,Black w/MB-Tex Leatherette Seat Trim,27045.0,544.0,16.0,25700,26739,38,2021-09-26 05:02:16
JF740863P,WDDWJ4KB4JF740863,2018,Mercedes-Benz,C-Class,15884.0,Yes,23,Polar White,Black w/MB-Tex Upholstery,39895.0,610.0,14.0,33900,38453,38,2021-09-26 05:02:16
KM163688T,3VWE57BU3KM163688,2019,Volkswagen,Jetta,32237.0,No,25,Blue,Titan Black w/Cloth Seat Trim,21525.0,416.0,4.0,21400,23378,38,2021-09-26 05:02:16
JF068988P,WDD1J6GB7JF068988,2018,Mercedes-Benz,E-Class,23131.0,No,31,Selenite Gray Metallic,Black w/Leather Upholstery,51060.0,1079.0,67.0,46000,47482,38,2021-09-26 05:02:16
JB199290C3,4JGDA5JB0JB199290,2018,Mercedes-Benz,GLE,19137.0,No,25,Polar White,Espresso Brown w/MB-Tex Leatherette Seat Trim,47405.0,410.0,7.0,39700,43200,39,2021-09-26 05:02:16
GF011450T,WDC0G4KB3GF011450,2016,Mercedes-Benz,GLC,64841.0,No,20,Lunar Blue Metallic,Silk Beige/Black w/MB-Tex Upholstery,29260.0,396.0,3.0,25200,26724,40,2021-09-26 05:02:16
GKA42024T,WP1AF2A28GKA42024,2016,Porsche,Cayenne,33761.0,No,19,Black,Leather,55725.0,4272.0,186.0,42700,44051,40,2021-09-26 05:02:16
KU288031C3,55SWF8EB6KU288031,2019,Mercedes-Benz,C-Class,12081.0,Yes,20,Polar White,AMG Silk Beige w/MB-Tex Upholstery,41065.0,297.0,7.0,37400,39387,40,2021-09-26 05:02:16
M9G70314U,5UX2V1C08M9G70314,2021,BMW,X4,6981.0,No,25,Alpine White,Tacora Red w/Contrast Stitching w/Vernasca Leather Upholstery,58335.0,701.0,31.0,53600,57007,41,2021-09-26 05:02:16
KD171412T,1C4PJLCX7KD171412,2019,Jeep,Cherokee,12944.0,No,20,Velvet Red Pearlcoat,Black Cloth,23340.0,291.0,3.0,24300,25031,42,2021-09-26 05:02:16
JA723781T,SALYL2RX4JA723781,2018,Land Rover,Range Rover Velar,34044.0,No,25,Yulong White,Ebony w/Light Oyster Stitch w/Perforated Grained Leather Seat Trim or Perforated Grained Leather & Suedecloth Seat Trim or Perforated Windsor Leather Seat Trim,52145.0,391.0,12.0,48500,49684,43,2021-09-26 05:02:16
GB282665P,WDDHF8JB6GB282665,2016,Mercedes-Benz,E-Class,33891.0,No,24,Iridium Silver Metallic,Black w/MB-Tex Upholstery,29180.0,1712.0,82.0,26300,29181,44,2021-09-26 05:02:16
JA369058C3,WDDUG8DB9JA369058,2018,Mercedes-Benz,S-Class,21333.0,No,26,Ruby Black Metallic,Mahogany/Silk Beige w/Exclusive Nappa Leather Upholstery,80775.0,1053.0,41.0,69800,70964,44,2021-09-26 05:02:16
KN527709T,1N6AA1F4XKN527709,2019,Nissan,Titan XD,33425.0,No,25,Gun Metallic,Black Leather,44720.0,539.0,4.0,38400,-,44,2021-09-26 05:02:16
JA285273P,WDDZF8KB4JA285273,2018,Mercedes-Benz,E-Class,15567.0,Yes,24,Lunar Blue Metallic,Nut Brown/Black w/Nappa Leather Upholstery,89900.0,4576.0,293.0,84500,85081,45,2021-09-26 05:02:16
JB118686C3,4JGDA5JB5JB118686,2018,Mercedes-Benz,GLE,20450.0,Yes,25,Selenite Gray Metallic,Espresso Brown w/MB-Tex Leatherette Seat Trim,45630.0,422.0,11.0,39500,42723,45,2021-09-26 05:02:16
EA396098T,4JGDA5JB2EA396098,2014,Mercedes-Benz,M-Class,88167.0,No,25,Blue Metallic,Almond Beige w/MB-Tex Leatherette Seat Trim,21325.0,415.0,6.0,16900,19861,45,2021-09-26 05:02:16
HA261170C3,WDDZF4JB0HA261170,2017,Mercedes-Benz,E-Class,31915.0,No,25,Selenite Gray Metallic,Black w/MB-Tex Upholstery,35290.0,471.0,32.0,33500,35263,45,2021-09-26 05:02:16
JA388502C3,WDDUG8DB9JA388502,2018,Mercedes-Benz,S-Class,32769.0,No,26,Black,Black w/Nappa Leather Upholstery,78305.0,930.0,17.0,65500,67105,45,2021-09-26 05:02:16
KC576495T,1C4SDJCT1KC576495,2019,Dodge,Durango,29100.0,No,24,White Knuckle Clearcoat,Black Leather,45065.0,792.0,52.0,42700,45296,45,2021-09-26 05:02:16
KA532946C3,WDDZF4KB2KA532946,2019,Mercedes-Benz,E-Class,36771.0,No,20,Polar White,Black w/MB-Tex Upholstery,47525.0,675.0,15.0,39600,41995,46,2021-09-26 05:02:16
KW034921P,WDD3G4FB5KW034921,2019,Mercedes-Benz,A-Class,12801.0,Yes,25,Mojave Silver Metallic,Black w/MB-Tex Upholstery,35315.0,521.0,12.0,32300,34383,48,2021-09-26 05:02:16
F8283386T,JF2GPASC9F8283386,2015,Subaru,XV Crosstrek,109682.0,No,15,Desert Khaki,black Leather,18080.0,1090.0,15.0,12800,14370,48,2021-09-26 05:02:16
E9286056T,2G4GU5GX2E9286056,2014,Buick,Regal,107830.0,No,21,Copper Red Metallic,Ebony Leather,15980.0,925.0,17.0,-,11645,49,2021-09-26 05:02:16
HA109130T,1HGCR2F84HA109130,2017,Honda,Accord,29990.0,No,20,White Orchid,Leather,23535.0,1816.0,20.0,22700,25181,49,2021-09-26 05:02:16
